Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Clayton County, IA",19043,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,194740,Suppressed
,"Clayton County, IA",19043,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,194740,Suppressed
,"Clayton County, IA",19043,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,194740,Unreliable
,"Clinton County, IA",19045,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,524745,Unreliable
,"Clinton County, IA",19045,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,524745,Suppressed
,"Clinton County, IA",19045,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,524745,Suppressed
,"Crawford County, IA",19047,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,188246,Suppressed
,"Crawford County, IA",19047,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,188246,Suppressed
,"Crawford County, IA",19047,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,188246,Suppressed
,"Dallas County, IA",19049,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,892067,Unreliable
,"Dallas County, IA",19049,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,892067,Suppressed
,"Dallas County, IA",19049,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,892067,Suppressed
,"Davis County, IA",19051,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,97464,Suppressed
,"Davis County, IA",19051,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,97464,Suppressed
,"Davis County, IA",19051,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,97464,Unreliable
,"Decatur County, IA",19053,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,89233,Suppressed
,"Decatur County, IA",19053,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,89233,Suppressed
,"Decatur County, IA",19053,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,89233,Suppressed
,"Delaware County, IA",19055,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,190828,Suppressed
,"Delaware County, IA",19055,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,190828,Suppressed
,"Delaware County, IA",19055,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,190828,Suppressed
,"Des Moines County, IA",19057,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,437593,5.5
,"Des Moines County, IA",19057,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,16,437593,Unreliable
,"Des Moines County, IA",19057,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,437593,Suppressed
,"Dickinson County, IA",19059,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,187941,Suppressed
,"Dickinson County, IA",19059,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,187941,Unreliable
,"Dickinson County, IA",19059,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,187941,Suppressed
,"Dubuque County, IA",19061,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,15,1058389,Unreliable
,"Dubuque County, IA",19061,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,1058389,Suppressed
,"Dubuque County, IA",19061,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1058389,Suppressed
,"Emmet County, IA",19063,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,106927,Suppressed
,"Emmet County, IA",19063,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,106927,Suppressed
,"Emmet County, IA",19063,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,106927,Unreliable
,"Fayette County, IA",19065,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,222166,Suppressed
,"Fayette County, IA",19065,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,222166,Suppressed
,"Fayette County, IA",19065,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,222166,Suppressed
,"Floyd County, IA",19067,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,175058,Suppressed
,"Floyd County, IA",19067,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,175058,Suppressed
,"Floyd County, IA",19067,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,175058,Suppressed
,"Franklin County, IA",19069,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,113742,Suppressed
,"Franklin County, IA",19069,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,113742,Suppressed
,"Franklin County, IA",19069,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,113742,Suppressed
,"Fremont County, IA",19071,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,77543,Suppressed
,"Fremont County, IA",19071,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,77543,Unreliable
,"Fremont County, IA",19071,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,77543,Suppressed
,"Greene County, IA",19073,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,99796,Suppressed
,"Greene County, IA",19073,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,99796,Unreliable
,"Greene County, IA",19073,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,99796,Suppressed
,"Grundy County, IA",19075,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,135883,Suppressed
,"Grundy County, IA",19075,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,135883,Suppressed
,"Grundy County, IA",19075,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,135883,Unreliable
,"Guthrie County, IA",19077,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,118158,Suppressed
,"Guthrie County, IA",19077,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,118158,Unreliable
,"Guthrie County, IA",19077,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,118158,Suppressed
,"Hamilton County, IA",19079,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,166806,Suppressed
,"Hamilton County, IA",19079,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,166806,Unreliable
,"Hamilton County, IA",19079,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,166806,Suppressed
,"Hancock County, IA",19081,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,120312,Unreliable
,"Hancock County, IA",19081,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,120312,Unreliable
,"Hancock County, IA",19081,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,120312,Unreliable
,"Hardin County, IA",19083,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,188944,Suppressed
,"Hardin County, IA",19083,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,188944,Suppressed
,"Hardin County, IA",19083,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,188944,Suppressed
,"Harrison County, IA",19085,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,157720,Suppressed
,"Harrison County, IA",19085,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,157720,Suppressed
,"Harrison County, IA",19085,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,157720,Suppressed
,"Henry County, IA",19087,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,220408,Suppressed
,"Henry County, IA",19087,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,220408,Suppressed
,"Henry County, IA",19087,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,220408,Suppressed
,"Howard County, IA",19089,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,103160,Unreliable
,"Howard County, IA",19089,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,103160,Unreliable
,"Howard County, IA",19089,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,103160,Unreliable
,"Humboldt County, IA",19091,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,105858,Suppressed
,"Humboldt County, IA",19091,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,105858,Suppressed
,"Humboldt County, IA",19091,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,105858,Unreliable
,"Ida County, IA",19093,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,76878,Suppressed
,"Ida County, IA",19093,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,76878,Unreliable
,"Ida County, IA",19093,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,76878,Suppressed
,"Iowa County, IA",19095,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,178847,Suppressed
,"Iowa County, IA",19095,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,178847,Suppressed
,"Iowa County, IA",19095,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,178847,Suppressed
,"Jackson County, IA",19097,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,214783,Suppressed
,"Jackson County, IA",19097,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,214783,Unreliable
,"Jackson County, IA",19097,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,214783,Suppressed
,"Jasper County, IA",19099,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,405485,Suppressed
,"Jasper County, IA",19099,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,405485,Suppressed
,"Jasper County, IA",19099,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,405485,Suppressed
,"Jefferson County, IA",19101,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,193750,Suppressed
,"Jefferson County, IA",19101,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,193750,Suppressed
,"Jefferson County, IA",19101,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,193750,Suppressed
,"Johnson County, IA",19103,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,18,1577827,Unreliable
,"Johnson County, IA",19103,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,1577827,Unreliable
,"Johnson County, IA",19103,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1577827,Suppressed
,"Jones County, IA",19105,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,0,226433,Unreliable
,"Jones County, IA",19105,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,226433,Unreliable
,"Jones County, IA",19105,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,226433,Unreliable
,"Keokuk County, IA",19107,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,112814,Suppressed
,"Keokuk County, IA",19107,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,112814,Suppressed
,"Keokuk County, IA",19107,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,112814,Suppressed
,"Kossuth County, IA",19109,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,166507,Suppressed
,"Kossuth County, IA",19109,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,166507,Suppressed
,"Kossuth County, IA",19109,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,166507,Suppressed
,"Lee County, IA",19111,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,12,383259,Unreliable
,"Lee County, IA",19111,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,383259,Suppressed
,"Lee County, IA",19111,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,383259,Suppressed
,"Linn County, IA",19113,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,79,2420419,3.3
,"Linn County, IA",19113,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,50,2420419,2.1
,"Linn County, IA",19113,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,29,2420419,1.2
,"Louisa County, IA",19115,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,123203,Suppressed
,"Louisa County, IA",19115,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,123203,Unreliable
,"Louisa County, IA",19115,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,123203,Suppressed
,"Lucas County, IA",19117,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,95578,Suppressed
,"Lucas County, IA",19117,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,95578,Suppressed
,"Lucas County, IA",19117,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,95578,Unreliable
,"Lyon County, IA",19119,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,129016,Suppressed
,"Lyon County, IA",19119,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,129016,Suppressed
,"Lyon County, IA",19119,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,129016,Unreliable
,"Madison County, IA",19121,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,174891,Suppressed
,"Madison County, IA",19121,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,174891,Suppressed
,"Madison County, IA",19121,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,174891,Unreliable
,"Mahaska County, IA",19123,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,245346,Suppressed
,"Mahaska County, IA",19123,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,245346,Suppressed
,"Mahaska County, IA",19123,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,245346,Suppressed
,"Marion County, IA",19125,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,366096,Suppressed
,"Marion County, IA",19125,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,366096,Suppressed
,"Marion County, IA",19125,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,366096,Suppressed
,"Marshall County, IA",19127,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,444536,Unreliable
,"Marshall County, IA",19127,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,444536,Suppressed
,"Marshall County, IA",19127,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,444536,Suppressed
,"Mills County, IA",19129,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,164437,Suppressed
,"Mills County, IA",19129,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,164437,Suppressed
,"Mills County, IA",19129,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,164437,Suppressed
,"Mitchell County, IA",19131,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,117800,Suppressed
,"Mitchell County, IA",19131,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,117800,Suppressed
,"Mitchell County, IA",19131,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,0,117800,Unreliable
,"Monona County, IA",19133,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,98232,Suppressed
,"Monona County, IA",19133,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,98232,Suppressed
